review_id,order_id,review_score,review_comment
R002240,O003246,5,"দ্রুত ডেলিভারি মান ভালো।"
R002241,O003247,5,"Excellent product, very happy with the purchase."
R002242,O003249,2,"ডেলিভারি দেরিতে হয়েছে।"
R002243,O003250,3,"মোটামুটি পণ্য।"
R002244,O003252,4,"Satisfied with the product."
R002245,O003253,4,"Decent product for the price."
R002246,O003255,5,"Highly recommend to everyone."
R002247,O003256,5,"প্যাকেজিং চমৎকার ছিল।"
R002248,O003257,2,"পণ্যের মান আশানুরূপ নয়।"
R002249,O003259,3,"Average quality, expected better."
R002250,O003260,4,"ডেলিভারি সময়মতো হয়েছে।"
R002251,O003262,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002252,O003263,5,"Excellent product! Very happy with the purchase."
R002253,O003265,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R002254,O003266,2,"Not satisfied with the quality."
R002255,O003268,3,"কোনো বিশেষ মন্তব্য নেই।"
R002256,O003269,4,"Good quality overall."
R002257,O003271,4,"Satisfied with the product."
R002258,O003272,5,"দ্রুত ডেলিভারি মান ভালো।"
R002259,O003273,1,"খুবই খারাপ অভিজ্ঞতা।"
R002260,O003275,3,"Product is okay."
R002261,O003276,3,"মোটামুটি পণ্য।"
R002262,O003278,4,"Decent product for the price."
R002263,O003279,5,"Excellent product, very happy with the purchase."
R002264,O003281,5,"Highly recommend to everyone."
R002265,O003282,1,"Very disappointed."
R002266,O003284,3,"Average quality, expected better."
R002267,O003285,3,"কোনো বিশেষ মন্তব্য নেই।"
R002268,O003286,4,"ডেলিভারি সময়মতো হয়েছে।"
R002269,O003288,5,"প্যাকেজিং চমৎকার ছিল।"
R002270,O003289,5,"Excellent product! Very happy with the purchase."
R002271,O003291,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R002272,O003292,3,"Product is okay."
R002273,O003294,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002274,O003295,4,"Good quality overall."
R002275,O003297,5,"দ্রুত ডেলিভারি মান ভালো।"
R002276,O003298,5,"Excellent product, very happy with the purchase."
R002277,O003300,1,"খুবই খারাপ অভিজ্ঞতা।"
R002278,O003301,3,"মোটামুটি পণ্য।"
R002279,O003302,4,"Satisfied with the product."
R002280,O003304,4,"Decent product for the price."
R002281,O003305,5,"Highly recommend to everyone."
R002282,O003307,5,"প্যাকেজিং চমৎকার ছিল।"
R002283,O003308,2,"ডেলিভারি দেরিতে হয়েছে।"
R002284,O003310,3,"Average quality, expected better."
R002285,O003311,4,"ডেলিভারি সময়মতো হয়েছে।"
R002286,O003313,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002287,O003314,5,"Excellent product! Very happy with the purchase."
R002288,O003315,5,"দ্রুত ডেলিভারি মান ভালো।"
R002289,O003317,2,"পণ্যের মান আশানুরূপ নয়।"
R002290,O003318,3,"কোনো বিশেষ মন্তব্য নেই।"
R002291,O003320,4,"Good quality overall."
R002292,O003321,4,"Satisfied with the product."
R002293,O003323,5,"Excellent product, very happy with the purchase."
R002294,O003324,5,"Highly recommend to everyone."
R002295,O003326,2,"Not satisfied with the quality."
R002296,O003327,3,"Product is okay."
R002297,O003328,4,"Decent product for the price."
R002298,O003330,4,"ডেলিভারি সময়মতো হয়েছে।"
R002299,O003331,5,"প্যাকেজিং চমৎকার ছিল।"
R002300,O003333,1,"Very disappointed."
R002301,O003334,2,"ডেলিভারি দেরিতে হয়েছে।"
R002302,O003336,3,"মোটামুটি পণ্য।"
R002303,O003337,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002304,O003339,4,"Good quality overall."
R002305,O003340,5,"Excellent product! Very happy with the purchase."
R002306,O003342,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R002307,O003343,2,"পণ্যের মান আশানুরূপ নয়।"
R002308,O003344,3,"Average quality, expected better."
R002309,O003346,4,"Satisfied with the product."
R002310,O003347,5,"দ্রুত ডেলিভারি মান ভালো।"
R002311,O003349,5,"Excellent product, very happy with the purchase."
R002312,O003350,1,"খুবই খারাপ অভিজ্ঞতা।"
R002313,O003352,3,"কোনো বিশেষ মন্তব্য নেই।"
R002314,O003353,3,"Product is okay."
R002315,O003355,4,"Decent product for the price."
R002316,O003356,5,"Highly recommend to everyone."
R002317,O003357,5,"প্যাকেজিং চমৎকার ছিল।"
R002318,O003359,1,"Very disappointed."
R002319,O003360,3,"মোটামুটি পণ্য।"
R002320,O003362,4,"ডেলিভারি সময়মতো হয়েছে।"
R002321,O003363,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002322,O003365,5,"Excellent product! Very happy with the purchase."
R002323,O003366,5,"দ্রুত ডেলিভারি মান ভালো।"
R002324,O003368,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R002325,O003369,3,"Average quality, expected better."
R002326,O003371,4,"Good quality overall."
R002327,O003372,4,"Satisfied with the product."
R002328,O003373,5,"Excellent product, very happy with the purchase."
R002329,O003375,5,"Highly recommend to everyone."
R002330,O003376,2,"Not satisfied with the quality."
R002331,O003378,3,"কোনো বিশেষ মন্তব্য নেই।"
R002332,O003379,4,"Decent product for the price."
R002333,O003381,4,"ডেলিভারি সময়মতো হয়েছে।"
R002334,O003382,5,"প্যাকেজিং চমৎকার ছিল।"
R002335,O003384,5,"Excellent product! Very happy with the purchase."
R002336,O003385,2,"ডেলিভারি দেরিতে হয়েছে।"
R002337,O003386,3,"Product is okay."
R002338,O003388,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002339,O003389,4,"Good quality overall."
R002340,O003391,5,"দ্রুত ডেলিভারি মান ভালো।"
R002341,O003392,5,"Excellent product, very happy with the purchase."
R002342,O003394,2,"পণ্যের মান আশানুরূপ নয়।"
R002343,O003395,3,"মোটামুটি পণ্য।"
R002344,O003397,4,"Satisfied with the product."
R002345,O003398,4,"Decent product for the price."
R002346,O003400,5,"Highly recommend to everyone."
R002347,O003401,5,"প্যাকেজিং চমৎকার ছিল।"
R002348,O003402,2,"Not satisfied with the quality."
R002349,O003404,3,"Average quality, expected better."
R002350,O003405,4,"ডেলিভারি সময়মতো হয়েছে।"
R002351,O003407,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002352,O003408,5,"Excellent product! Very happy with the purchase."
R002353,O003410,1,"খুবই খারাপ অভিজ্ঞতা।"
R002354,O003411,2,"ডেলিভারি দেরিতে হয়েছে।"
R002355,O003413,3,"কোনো বিশেষ মন্তব্য নেই।"
R002356,O003414,4,"Good quality overall."
R002357,O003415,4,"Satisfied with the product."
R002358,O003417,5,"দ্রুত ডেলিভারি মান ভালো।"
R002359,O003418,1,"Very disappointed."
R002360,O003420,3,"Product is okay."
R002361,O003421,3,"মোটামুটি পণ্য।"
R002362,O003423,4,"Decent product for the price."
R002363,O003424,5,"Excellent product, very happy with the purchase."
R002364,O003426,5,"Highly recommend to everyone."
R002365,O003427,1,"পণ্য ক্ষতিগ্রস্ত অবস্থায় পৌঁছেছে।"
R002366,O003428,3,"Average quality, expected better."
R002367,O003430,3,"কোনো বিশেষ মন্তব্য নেই।"
R002368,O003431,4,"ডেলিভারি সময়মতো হয়েছে।"
R002369,O003433,5,"প্যাকেজিং চমৎকার ছিল।"
R002370,O003434,5,"Excellent product! Very happy with the purchase."
R002371,O003436,1,"খুবই খারাপ অভিজ্ঞতা।"
R002372,O003437,3,"Product is okay."
R002373,O003439,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002374,O003440,4,"Good quality overall."
R002375,O003442,5,"দ্রুত ডেলিভারি মান ভালো।"
R002376,O003443,5,"Excellent product, very happy with the purchase."
R002377,O003444,1,"Very disappointed."
R002378,O003446,3,"মোটামুটি পণ্য।"
R002379,O003447,4,"Satisfied with the product."
R002380,O003449,4,"Decent product for the price."
R002381,O003450,5,"Highly recommend to everyone."
R002382,O003452,5,"প্যাকেজিং চমৎকার ছিল।"
R002383,O003453,2,"পণ্যের মান আশানুরূপ নয়।"
R002384,O003455,3,"Average quality, expected better."
R002385,O003456,4,"ডেলিভারি সময়মতো হয়েছে।"
R002386,O003457,4,"মান ভালো তবে প্যাকেজিং আরেকটু ভালো হতে পারতো।"
R002387,O003459,5,"Excellent product! Very happy with the purchase."
R002388,O003460,5,"দ্রুত ডেলিভারি মান ভালো।"
R002389,O003462,2,"Not satisfied with the quality."
